category,message,processed_text,target
ham,ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG,zoe hit im fucking shitin il defo try hardest cum morow luv u millions lekdog,0
ham,"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; .",poyyarikaturkolathupalayamunjalur posterode dis ltgt,0
ham,"Haha figures, well I found the piece and priscilla's bowl",haha figures well found piece priscillas bowl,0
ham,K.i did't see you.:)k:)where are you now?,didt see,0
ham,Finished class where are you.,finished class,0
ham,S:)no competition for him.,sno competition,0
ham,Sorry da..today i wont come to play..i have driving clas..,sorry wont come driving,0
ham,Yes :)it completely in out of form:)clark also utter waste.,yes completely formclark also utter,0
spam,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,todays voda numbers ending selected receive match please call quoting claim code standard rates app,1
ham,Hi dude hw r u da realy mising u today,hi dude hw r u da realy mising u today,0
ham,how are you? I miss you!,miss,0
ham,I cant pick the phone right now. Pls send a message,cant pick phone right pls send message,0
ham,Mm umma ask vava also to come tell him can play later together,mm umma ask vava also come tell play later together,0
ham,"Sure, I'll see if I can come by in a bit",sure ill see come bit,0
ham,That one week leave i put know that time. Why.,one week leave put know,0
ham,No just send to you. Bec you in temple na.,send bec temple,0
ham,"Response is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U""... Gud night..swt dreams..take care",response one powerful weapon occupy place others always give response cares gud care,0
spam,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",pdatenow double mins txts orange latest motorola sonyericsson nokia bluetooth free call mobileupd calloptoutyhl,1
ham,"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ...",fuck babe miss already know cant let send money towards net need want crave,0
ham,Ü thk of wat to eat tonight.,thk wat eat,0
ham,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",dont search love let love find thats called falling love bcoz u dont force u fall u know smeone hold bslvyl,0
ham,Jokin only lar... :-) depends on which phone my father can get lor...,jokin depends phone father get,0
ham,They just talking thats it de. They wont any other.,talking thats wont,0
ham,"Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though",sure thing big hockey elections shouldnt go longer hour though,0
ham,Ha ha cool cool chikku chikku:-):-DB-),ha ha cool cool chikku chikkudb,0
ham,Otherwise had part time job na-tuition..,otherwise part time job,0
ham,:( but your not here....,,0
ham,Lol! Oops sorry! Have fun. ,lol oops sorry,0
ham,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,yes started send requests make pain came back im back double coins factory gotta cash,0
ham,When can ü come out?,come,0
spam,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,free unlimited hardcore porn direct mobile txt porn get free access hrs chrgdp per day txt stop msg free,1
ham,Actually I decided I was too hungry so I haven't left yet :V,actually decided hungry havent left yet v,0
ham,Now thats going to ruin your thesis!,thats going ruin thesis,0
ham,Do you know where my lab goggles went,know lab goggles went,0
ham,U meet other fren dun wan meet me ah... Muz b a guy rite...,u meet fren dun wan meet muz b guy,0
ham,Probably gonna swing by in a wee bit,probably gonna swing wee bit,0
ham,happened here while you were adventuring,happened adventuring,0
spam,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",youve tkts euro cup final cash collect call b pobox ppm,1
ham,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",short cute good person dont try prove,0
ham,Thats cool. How was your day?,thats day,0
ham,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!",friend shes studying warwick weve planned go shopping concert tmw may canceled havnt seen ages yeah get together sometime,0
ham,Great! I shoot big loads so get ready!,great shoot big loads get ready,0
ham,Oops i thk i dun haf enuff... I go check then tell ü..,oops thk dun haf go check tell,0
spam,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",ac jsco energy high u may know channel day ur leadership skills r psychic reply ans end reply end jsco,1
ham,Esplanade lor. Where else...,esplanade,0
ham,Ill call you evening ill some ideas.,ill call evening ill,0
ham,Actually i'm waiting for 2 weeks when they start putting ad.,actually im waiting weeks start putting,0
ham,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,aiyar dun disturb u thk u lots aft ur cupboard,0
ham,Yes... I trust u to buy new stuff ASAP so I can try it out,trust u buy new stuff asap try,0
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",wan win meetgreet westlife u currently tour unbreakable untamed text cost p std text,1
ham,Erm. I thought the contract ran out the4th of october.,thought contract ran theth,0
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,purity friendship two smiling reading forwarded smiling seeing gud evng musthu,0
ham,Is ur paper today in e morn or aft?,ur paper today e morn aft,0
ham,U WILL SWITCH YOUR FONE ON DAMMIT!!,u switch fone dammit,0
ham,"K, I'll work something out",k ill work something,0
ham,Its too late:)but its k.wish you the same.,latebut,0
spam,"Win the newest “Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",win newest harry potter order phoenix book reply harry answer questions chance first among readers,1
ham,And do you have any one that can teach me how to ship cars.,one teach ship,0
ham,Eat at old airport road... But now 630 oredi... Got a lot of pple...,eat old airport got lot,0
ham,Ok.,,0
ham,Lmao. Take a pic and send it to me.,take pic send,0
ham,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,aiyar hard u later free tell call n scold n tell,0
ham,Lol yeah at this point I guess not,lol yeah point guess,0
ham,"Sir, i am waiting for your call.",sir waiting,0
ham,I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...,wish holding making see important much mean much need life,0
ham,Thats cool. I want to please you...,thats want please,0
ham,Ok that's great thanx a lot.,ok thats great thanx,0
ham,Sounds great! Are you home now?,sounds great home,0
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",wan win meetgreet westlife u currently tour unbreakable untamed text cost p std text,1
ham,Ok I'm gonna head up to usf in like fifteen minutes,ok im gonna head usf like fifteen minutes,0
ham,Hey gals.. Anyone of u going down to e driving centre tmr?,hey anyone u going e driving centre tmr,0
ham,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",hi way u day normal waythis real ur uniquei hope know u rest hope u find wot,0
ham,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,doc prescribed morphine cause pain meds arent waiting mom bring med kick fast im gonna try later,0
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,u secret admirer looking make contact ufind rreveal thinks ur specialcall,1
spam,Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,urgent ur guaranteed award still unclaimed call closingdate claimcode mm,1
spam,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,private account statement shows unredeemed bonus claim call identifier code expires,1
ham,Then get some cash together and I'll text jason,get cash together ill text jason,0
ham,For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,real u getting yo need tickets one jacket im already used,0
ham,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke ,hey one day fri ask miwa jiayin take leave go karaoke,0
ham,"Just wondering, the others just took off",wondering others took,0
ham,Who's there say hi to our drugdealer,whos say hi drugdealer,0
ham,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)",beautiful tomorrow never comes already hunt beautiful tomorrow dont waste wonderful goodmorning,0
ham,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,hi babe u r likely bed im sorry tonight really wanna see u tomorrow call love xxx,0
ham,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...",dunno dad said coming home bring us yup go w u call u reach school,0
